Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2012,Average per capita transfer held by 2nd quintile -All Social Protection and Labor -urban,per_allsp.avt_q2_urb,0.936272406553447
Sri Lanka,LKA,2009,Average per capita transfer held by 2nd quintile -All Social Protection and Labor -urban,per_allsp.avt_q2_urb,0.593392894570576
Sri Lanka,LKA,2006,Average per capita transfer held by 2nd quintile -All Social Protection and Labor -urban,per_allsp.avt_q2_urb,0.263549828474669
Sri Lanka,LKA,2019,Average per capita transfer held by 3rd quintile -All Social Protection and Labor (preT),per_allsp.avt_q3_preT_tot,1.06713654091806
Sri Lanka,LKA,2016,Average per capita transfer held by 3rd quintile -All Social Protection and Labor (preT),per_allsp.avt_q3_preT_tot,1.06347854177443
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile -All Social Protection and Labor (preT),per_allsp.avt_q3_preT_tot,0.863526349347623
Sri Lanka,LKA,2009,Average per capita transfer held by 3rd quintile -All Social Protection and Labor (preT),per_allsp.avt_q3_preT_tot,0.747238858560322
Sri Lanka,LKA,2006,Average per capita transfer held by 3rd quintile -All Social Protection and Labor (preT),per_allsp.avt_q3_preT_tot,0.611503065530765
Sri Lanka,LKA,2019,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -rural,per_allsp.avt_q3_rur,0.963603513400434
Sri Lanka,LKA,2016,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -rural,per_allsp.avt_q3_rur,0.902422649439042
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -rural,per_allsp.avt_q3_rur,0.562755864605268
Sri Lanka,LKA,2009,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -rural,per_allsp.avt_q3_rur,0.535145494749631
Sri Lanka,LKA,2006,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -rural,per_allsp.avt_q3_rur,0.547691837453087
Sri Lanka,LKA,2019,Average per capita transfer held by 3rd quintile -All Social Protection and Labor,per_allsp.avt_q3_tot,1.04265488124572
Sri Lanka,LKA,2016,Average per capita transfer held by 3rd quintile -All Social Protection and Labor,per_allsp.avt_q3_tot,0.99312690661046
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile -All Social Protection and Labor,per_allsp.avt_q3_tot,0.701799020992556
Sri Lanka,LKA,2009,Average per capita transfer held by 3rd quintile -All Social Protection and Labor,per_allsp.avt_q3_tot,0.589484169719982
Sri Lanka,LKA,2006,Average per capita transfer held by 3rd quintile -All Social Protection and Labor,per_allsp.avt_q3_tot,0.581889835617885
Sri Lanka,LKA,2019,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -urban,per_allsp.avt_q3_urb,2.15181840920488
Sri Lanka,LKA,2016,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -urban,per_allsp.avt_q3_urb,1.59131424120489
Sri Lanka,LKA,2012,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -urban,per_allsp.avt_q3_urb,1.92036134169225
Sri Lanka,LKA,2009,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -urban,per_allsp.avt_q3_urb,1.10987563425158
Sri Lanka,LKA,2006,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -urban,per_allsp.avt_q3_urb,0.736938097846938
Sri Lanka,LKA,2019,Average per capita transfer held by 4th quintile -All Social Protection and Labor (preT),per_allsp.avt_q4_preT_tot,1.8861851179247
Sri Lanka,LKA,2016,Average per capita transfer held by 4th quintile -All Social Protection and Labor (preT),per_allsp.avt_q4_preT_tot,1.68566683297171
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile -All Social Protection and Labor (preT),per_allsp.avt_q4_preT_tot,1.33625778174811
Sri Lanka,LKA,2009,Average per capita transfer held by 4th quintile -All Social Protection and Labor (preT),per_allsp.avt_q4_preT_tot,1.31682909748396
Sri Lanka,LKA,2006,Average per capita transfer held by 4th quintile -All Social Protection and Labor (preT),per_allsp.avt_q4_preT_tot,1.18794882784284
Sri Lanka,LKA,2019,Average per capita transfer held by 4th quintile -All Social Protection and Labor -rural,per_allsp.avt_q4_rur,1.55483882291741
Sri Lanka,LKA,2016,Average per capita transfer held by 4th quintile -All Social Protection and Labor -rural,per_allsp.avt_q4_rur,1.56657542020991
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile -All Social Protection and Labor -rural,per_allsp.avt_q4_rur,1.28608683002018
Sri Lanka,LKA,2009,Average per capita transfer held by 4th quintile -All Social Protection and Labor -rural,per_allsp.avt_q4_rur,1.15921304692592
Sri Lanka,LKA,2006,Average per capita transfer held by 4th quintile -All Social Protection and Labor -rural,per_allsp.avt_q4_rur,1.02723402214494
Sri Lanka,LKA,2019,Average per capita transfer held by 4th quintile -All Social Protection and Labor,per_allsp.avt_q4_tot,1.7829206132055
Sri Lanka,LKA,2016,Average per capita transfer held by 4th quintile -All Social Protection and Labor,per_allsp.avt_q4_tot,1.73174343139241
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile -All Social Protection and Labor,per_allsp.avt_q4_tot,1.59673467402292
Sri Lanka,LKA,2009,Average per capita transfer held by 4th quintile -All Social Protection and Labor,per_allsp.avt_q4_tot,1.37358498615381
Sri Lanka,LKA,2006,Average per capita transfer held by 4th quintile -All Social Protection and Labor,per_allsp.avt_q4_tot,1.10649179850963
Sri Lanka,LKA,2019,Average per capita transfer held by 4th quintile -All Social Protection and Labor -urban,per_allsp.avt_q4_urb,3.18271498878786
Sri Lanka,LKA,2016,Average per capita transfer held by 4th quintile -All Social Protection and Labor -urban,per_allsp.avt_q4_urb,3.4523119466119
Sri Lanka,LKA,2012,Average per capita transfer held by 4th quintile -All Social Protection and Labor -urban,per_allsp.avt_q4_urb,3.30168498483197
Sri Lanka,LKA,2009,Average per capita transfer held by 4th quintile -All Social Protection and Labor -urban,per_allsp.avt_q4_urb,2.2042375320932
Sri Lanka,LKA,2006,Average per capita transfer held by 4th quintile -All Social Protection and Labor -urban,per_allsp.avt_q4_urb,2.10746220784629
Sri Lanka,LKA,2019,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor (preT),per_allsp.avt_q5_preT_tot,3.37585318833729
Sri Lanka,LKA,2016,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor (preT),per_allsp.avt_q5_preT_tot,3.45085636468634
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor (preT),per_allsp.avt_q5_preT_tot,3.18626398473312
Sri Lanka,LKA,2009,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor (preT),per_allsp.avt_q5_preT_tot,3.54544044267577
Sri Lanka,LKA,2006,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor (preT),per_allsp.avt_q5_preT_tot,2.88664434050088
Sri Lanka,LKA,2019,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -rural,per_allsp.avt_q5_rur,3.47913497984224
Sri Lanka,LKA,2016,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -rural,per_allsp.avt_q5_rur,3.75159154472776
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -rural,per_allsp.avt_q5_rur,3.15273706838218
Sri Lanka,LKA,2009,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -rural,per_allsp.avt_q5_rur,3.77924159506084
Sri Lanka,LKA,2006,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -rural,per_allsp.avt_q5_rur,3.29798782175218
Sri Lanka,LKA,2019,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor,per_allsp.avt_q5_tot,4.17588082849526
Sri Lanka,LKA,2016,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor,per_allsp.avt_q5_tot,4.3087502393361
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor,per_allsp.avt_q5_tot,3.84029755868906
Sri Lanka,LKA,2009,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor,per_allsp.avt_q5_tot,4.06260325253748
Sri Lanka,LKA,2006,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor,per_allsp.avt_q5_tot,3.65910170496457
Sri Lanka,LKA,2019,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -urban,per_allsp.avt_q5_urb,6.2344634012621
Sri Lanka,LKA,2016,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -urban,per_allsp.avt_q5_urb,6.40728401195526
Sri Lanka,LKA,2012,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -urban,per_allsp.avt_q5_urb,5.94223168787091
Sri Lanka,LKA,2009,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -urban,per_allsp.avt_q5_urb,5.58847636380753
Sri Lanka,LKA,2006,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -urban,per_allsp.avt_q5_urb,4.42615515263802
Sri Lanka,LKA,2019,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT),per_allsp.ben_ep_preT_tot,9.07234789682426
Sri Lanka,LKA,2016,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT),per_allsp.ben_ep_preT_tot,8.40942410186618
Sri Lanka,LKA,2012,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT),per_allsp.ben_ep_preT_tot,10.9710928945963
Sri Lanka,LKA,2009,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT),per_allsp.ben_ep_preT_tot,7.96069233381816
Sri Lanka,LKA,2006,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT),per_allsp.ben_ep_preT_tot,9.82649064225559
Sri Lanka,LKA,2019,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor,per_allsp.ben_ep_tot,0.399329196214364
Sri Lanka,LKA,2016,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor,per_allsp.ben_ep_tot,0.57368160684794
Sri Lanka,LKA,2012,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor,per_allsp.ben_ep_tot,0.92657258203633
Sri Lanka,LKA,2009,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor,per_allsp.ben_ep_tot,0.732834552899212
Sri Lanka,LKA,2006,Benefits incidence in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor,per_allsp.ben_ep_tot,1.68303104242912
Sri Lanka,LKA,2019,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),per_allsp.ben_q1_preT_tot,23.7249880324408
Sri Lanka,LKA,2016,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),per_allsp.ben_q1_preT_tot,22.4002533699781
Sri Lanka,LKA,2012,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),per_allsp.ben_q1_preT_tot,21.3938531666445
Sri Lanka,LKA,2009,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),per_allsp.ben_q1_preT_tot,18.3939181461317
Sri Lanka,LKA,2006,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),per_allsp.ben_q1_preT_tot,18.0989155800827
Sri Lanka,LKA,2019,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,per_allsp.ben_q1_rur,10.8514811692651
Sri Lanka,LKA,2016,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,per_allsp.ben_q1_rur,9.34673724278427
Sri Lanka,LKA,2012,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,per_allsp.ben_q1_rur,6.42353559763986
Sri Lanka,LKA,2009,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,per_allsp.ben_q1_rur,6.56242888100684
Sri Lanka,LKA,2006,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,per_allsp.ben_q1_rur,8.18735912306073
Sri Lanka,LKA,2019,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,per_allsp.ben_q1_urb,7.94187944434979
Sri Lanka,LKA,2016,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,per_allsp.ben_q1_urb,7.47448740143607
Sri Lanka,LKA,2012,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,per_allsp.ben_q1_urb,4.00740501000782
Sri Lanka,LKA,2009,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,per_allsp.ben_q1_urb,6.00563706357111
Sri Lanka,LKA,2006,Benefits incidence in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,per_allsp.ben_q1_urb,2.67001106589761
Sri Lanka,LKA,2019,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q2_preT_tot,13.0707714592941
Sri Lanka,LKA,2016,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q2_preT_tot,14.272009172209
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q2_preT_tot,11.3949818208861
Sri Lanka,LKA,2009,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q2_preT_tot,11.2919884729692
Sri Lanka,LKA,2006,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q2_preT_tot,14.0566318618455
Sri Lanka,LKA,2019,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q2_rur,12.2134244529095
Sri Lanka,LKA,2016,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q2_rur,10.4279851528222
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q2_rur,10.9630129238174
Sri Lanka,LKA,2009,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q2_rur,9.11681505998591
Sri Lanka,LKA,2006,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q2_rur,8.86999460672946
Sri Lanka,LKA,2019,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor,per_allsp.ben_q2_tot,11.7876851617407
Sri Lanka,LKA,2016,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor,per_allsp.ben_q2_tot,10.5326390477719
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor,per_allsp.ben_q2_tot,9.72579715058502
Sri Lanka,LKA,2009,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor,per_allsp.ben_q2_tot,8.50512197624425
Sri Lanka,LKA,2006,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor,per_allsp.ben_q2_tot,7.92710174588814
Sri Lanka,LKA,2019,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -urban,per_allsp.ben_q2_urb,10.2864424214388
Sri Lanka,LKA,2016,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -urban,per_allsp.ben_q2_urb,9.30010061759767
Sri Lanka,LKA,2012,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -urban,per_allsp.ben_q2_urb,9.09941184969012
Sri Lanka,LKA,2009,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -urban,per_allsp.ben_q2_urb,7.58036981758154
Sri Lanka,LKA,2006,Benefits incidence in 2nd quintile (%) -All Social Protection and Labor -urban,per_allsp.ben_q2_urb,4.33754697064184
Sri Lanka,LKA,2019,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q3_preT_tot,13.8663858795524
Sri Lanka,LKA,2016,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q3_preT_tot,14.1589333104528
Sri Lanka,LKA,2012,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q3_preT_tot,14.4188397432306
Sri Lanka,LKA,2009,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q3_preT_tot,14.4117270194149
Sri Lanka,LKA,2006,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor (preT),per_allsp.ben_q3_preT_tot,13.9513636778768
Sri Lanka,LKA,2019,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q3_rur,15.235713981442
Sri Lanka,LKA,2016,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q3_rur,14.2086606966206
Sri Lanka,LKA,2012,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q3_rur,11.3969442200876
Sri Lanka,LKA,2009,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q3_rur,11.6416334317356
Sri Lanka,LKA,2006,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor -rural,per_allsp.ben_q3_rur,14.5917724919446
Sri Lanka,LKA,2019,Benefits incidence in 3rd quintile (%) -All Social Protection and Labor,per_allsp.ben_q3_tot,14.2703889814267
